ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2022.0,PA,1502954.0,50.02,55.5598,100.0,65.07,54.0,4.95,57.0,4.73
2022.0,TO,1700251.0,31.8,63.9652,,51.4,56.0,0.8,85.0,19.4
2022.0,TO,1703867.0,49.66,67.1778,,64.43,35.0,1.94,32.0,12.47
2022.0,TO,1713601.0,25.05,43.5581,,52.56,26.0,1.33,78.0,8.78
2022.0,TO,1716109.0,63.96,96.4765,,88.29,77.0,10.96,54.0,6.68
2022.0,TO,1716653.0,47.79,51.219,100.0,61.9,28.0,2.95,62.0,10.16
2022.0,MA,2100477.0,44.7,39.8498,,41.19,70.0,7.27,63.0,5.83
2022.0,MA,2100907.0,43.57,56.228,100.0,23.62,72.0,2.2,72.0,3.84
2022.0,MA,2105922.0,22.21,49.5926,,38.97,23.0,68.35,66.0,67.14
2022.0,MA,2106359.0,12.26,17.1712,0.0,22.81,16.0,0.54,55.0,4.74
2022.0,MA,2106607.0,48.44,60.5228,,40.62,65.0,5.69,82.0,4.14
2022.0,PI,2201739.0,43.87,52.8802,100.0,54.36,7.0,9.74,20.0,8.04
2022.0,PI,2206654.0,39.51,36.2969,100.0,38.25,5.0,0.06,80.0,7.61
2022.0,PI,2209153.0,30.48,60.0146,0.0,61.45,66.0,0.61,55.0,9.7
2022.0,PI,2209658.0,40.85,33.8764,,56.84,7.0,2.71,37.0,8.96
2022.0,PI,2210003.0,52.38,72.1425,,71.21,20.0,3.34,67.0,5.44
2022.0,CE,2301000.0,70.17,99.8813,,93.51,83.0,21.68,76.0,13.5
2022.0,CE,2301604.0,52.75,77.6843,100.0,43.52,75.0,5.42,84.0,5.37
2022.0,CE,2306900.0,53.71,78.5216,,54.44,71.0,15.7,36.0,4.45
2022.0,RN,2408706.0,36.0,92.9596,0.0,76.11,6.0,20.51,5.0,9.29
2022.0,RN,2410801.0,25.95,87.2077,0.0,39.71,1.0,12.61,2.0,8.07
2022.0,RN,2413300.0,34.5,99.889,0.0,52.53,30.0,0.21,76.0,8.76
2022.0,RN,2413359.0,41.63,45.4733,,45.12,31.0,5.68,29.0,5.09
2022.0,PB,2509057.0,47.9,99.4448,100.0,34.66,9.0,2.49,45.0,5.55
2022.0,PB,2510600.0,54.05,99.2523,,64.47,16.0,2.55,34.0,11.42
2022.0,PB,2512606.0,30.29,88.6957,0.0,49.5,21.0,1.14,31.0,19.12
2022.0,PB,2516904.0,58.22,94.0974,100.0,51.07,63.0,20.95,72.0,3.35
2022.0,PE,2600500.0,49.95,60.9422,100.0,49.96,72.0,3.6,78.0,3.21
2022.0,PE,2603306.0,27.96,90.0551,,35.95,8.0,3.05,73.0,3.0
2022.0,PE,2608107.0,52.16,93.3368,,62.68,25.0,6.51,18.0,4.21
2022.0,AL,2701100.0,29.36,93.612,0.0,42.02,32.0,0.85,49.0,88.21
2022.0,AL,2702405.0,59.38,92.1286,100.0,59.25,71.0,13.13,86.0,3.9
2022.0,SE,2800704.0,27.86,97.0835,,30.44,5.0,0.07,79.0,4.25
2022.0,SE,2805000.0,39.02,97.8178,0.0,93.24,5.0,3.52,22.0,17.99
2022.0,BA,2907509.0,61.35,93.0051,100.0,76.38,41.0,15.58,86.0,3.46
2022.0,BA,2909000.0,22.0,51.9237,,42.26,17.0,1.34,55.0,4.42
2022.0,BA,2910776.0,43.83,44.2126,,46.67,40.0,0.12,58.0,11.83
2022.0,BA,2922250.0,18.53,46.9318,,23.1,11.0,0.2,73.0,7.98
2022.0,BA,2928109.0,53.53,63.641,,74.41,85.0,5.64,32.0,3.88
2022.0,BA,2930303.0,48.08,51.8436,,43.32,80.0,9.48,66.0,3.9
2022.0,BA,2931004.0,27.34,55.6496,0.0,54.72,46.0,2.1,60.0,5.55
2022.0,BA,2931400.0,26.68,56.9449,,52.37,39.0,16.23,11.0,7.03
2022.0,BA,2932457.0,48.99,52.818,100.0,60.12,67.0,2.67,60.0,3.66
2022.0,MG,3102308.0,62.75,90.4668,100.0,68.39,66.0,24.7,77.0,8.85
2022.0,MG,3108305.0,63.4,96.6525,,70.71,33.0,30.48,85.0,4.79
2022.0,MG,3111606.0,58.24,85.0252,,69.04,70.0,12.57,60.0,3.83
2022.0,MG,3112604.0,62.43,95.2712,100.0,78.99,80.0,22.98,17.0,7.96
2022.0,MG,3123528.0,54.17,84.3096,100.0,66.78,3.0,12.77,44.0,14.92
2022.0,MG,3125606.0,33.39,79.7688,,56.92,68.0,3.9,54.0,7.7
2022.0,MG,3137601.0,71.81,99.4905,,91.94,82.0,35.81,79.0,7.54
2022.0,MG,3148608.0,28.04,62.5945,0.0,47.69,54.0,3.33,69.0,2.86
2022.0,MG,3163102.0,57.73,95.7093,100.0,54.83,38.0,12.36,75.0,14.69
2022.0,MG,3169059.0,36.17,93.1718,0.0,57.99,7.0,14.98,63.0,17.42
2022.0,ES,3205200.0,71.66,100.0,100.0,92.81,72.0,35.26,86.0,6.84
2022.0,RJ,3305604.0,61.01,87.8484,100.0,72.9,64.0,19.2,49.0,14.04
2022.0,SP,3501301.0,61.49,99.3259,,55.38,70.0,24.18,79.0,4.28
2022.0,SP,3509601.0,65.61,100.0,,78.76,80.0,20.23,75.0,4.08
2022.0,SP,3510807.0,67.56,98.9505,100.0,80.49,68.0,24.24,86.0,12.46
2022.0,SP,3513306.0,44.61,98.2084,0.0,96.95,5.0,12.42,80.0,15.81
2022.0,SP,3513900.0,67.18,97.3229,,92.02,65.0,27.42,45.0,10.45
2022.0,SP,3515608.0,58.7,100.0,,64.37,29.0,16.65,51.0,11.22
2022.0,SP,3529203.0,62.6,96.8899,100.0,75.55,26.0,25.18,68.0,40.65
2022.0,SP,3538105.0,63.12,99.9868,,69.96,75.0,16.47,70.0,8.02
2022.0,SP,3543907.0,71.46,99.9842,,88.18,70.0,40.74,83.0,6.12
2022.0,SP,3545407.0,62.47,99.988,100.0,79.54,57.0,23.96,16.0,11.05
2022.0,SP,3549508.0,60.66,96.1974,100.0,76.57,44.0,9.53,75.0,6.55
2022.0,PR,4100103.0,58.98,93.0184,100.0,68.98,40.0,12.4,73.0,6.9
2022.0,PR,4101051.0,37.51,99.9939,0.0,64.42,53.0,8.75,20.0,17.13
2022.0,PR,4102901.0,54.9,65.6446,,77.45,33.0,9.95,70.0,7.51
2022.0,PR,4110003.0,68.4,99.7931,100.0,91.79,67.0,17.23,65.0,21.85
2022.0,PR,4111704.0,55.34,98.0491,100.0,58.81,58.0,4.73,32.0,9.21
2022.0,PR,4118303.0,60.07,97.1601,100.0,70.83,23.0,8.43,74.0,20.84
2022.0,PR,4119251.0,41.52,96.9721,,62.83,46.0,56.64,57.0,30.17
2022.0,PR,4119707.0,58.65,77.8733,,80.89,57.0,8.0,59.0,12.28
2022.0,PR,4119905.0,73.2,98.9159,100.0,92.14,79.0,39.8,88.0,10.09
2022.0,PR,4120002.0,66.42,99.3324,,79.21,70.0,30.8,64.0,4.3
2022.0,PR,4120333.0,54.85,94.5957,100.0,64.84,20.0,16.81,15.0,8.98
2022.0,PR,4121802.0,61.19,84.7457,,56.6,88.0,27.08,79.0,6.74
2022.0,PR,4123402.0,62.06,97.5456,100.0,52.77,64.0,29.86,80.0,8.79
2022.0,SC,4206009.0,72.09,99.9777,,91.18,86.0,57.29,7.0,9.85
2022.0,SC,4215307.0,56.35,85.873,,65.27,68.0,6.63,43.0,11.12
2022.0,SC,4219200.0,52.93,71.9048,,52.48,35.0,17.55,71.0,8.08
2022.0,RS,4301404.0,31.66,81.3506,0.0,62.45,25.0,5.54,39.0,8.07
2022.0,RS,4305801.0,57.41,90.3821,100.0,65.29,29.0,35.0,10.0,4.81
2022.0,RS,4308854.0,47.63,67.9459,,17.24,52.0,11.82,62.0,28.69
2022.0,RS,4309555.0,55.02,100.0,,56.72,5.0,21.73,33.0,6.2
2022.0,RS,4311205.0,63.58,84.985,100.0,75.31,49.0,34.15,66.0,75.06
2022.0,RS,4313060.0,63.52,99.9969,100.0,81.83,37.0,19.53,76.0,3.32
2022.0,RS,4313300.0,63.51,97.5749,100.0,77.98,34.0,43.08,15.0,7.13
2022.0,RS,4315701.0,61.8,80.3988,100.0,76.13,36.0,24.94,85.0,12.98
2022.0,RS,4316428.0,48.95,95.9584,,15.24,67.0,11.2,17.0,66.81
2022.0,RS,4320677.0,41.54,40.8589,100.0,21.31,59.0,4.2,82.0,9.71
2022.0,MS,5008008.0,52.45,50.3182,100.0,65.98,76.0,60.99,85.0,3.78
2022.0,MT,5101258.0,59.04,84.2391,100.0,86.91,50.0,,62.0,42.01
2022.0,MT,5104609.0,50.78,47.9282,,76.51,41.0,13.05,32.0,9.53
2022.0,MT,5105606.0,59.76,76.7531,,84.73,52.0,16.94,65.0,3.32
2022.0,MT,5106299.0,38.33,55.074,,76.33,61.0,24.3,79.0,11.42
2022.0,MT,5106505.0,58.17,74.059,100.0,80.18,67.0,17.63,33.0,7.47
2022.0,MT,5107578.0,21.58,42.3869,,29.16,17.0,88.46,82.0,14.26
2022.0,GO,5200829.0,21.24,39.5859,,37.38,13.0,13.95,55.0,5.1
2022.0,GO,5202809.0,53.37,96.3741,100.0,60.39,5.0,14.58,16.0,11.62
2022.0,GO,5208806.0,60.78,99.6535,,63.83,73.0,15.15,66.0,4.17
2022.0,GO,5209804.0,43.16,77.8179,100.0,25.92,10.0,1.25,49.0,9.4
2022.0,GO,5214804.0,67.72,94.8145,100.0,95.51,60.0,24.66,35.0,23.79
2021.0,RO,1100072.0,43.32,40.3485,100.0,46.83,51.0,0.76,57.0,7.29
2021.0,AM,1301803.0,15.53,43.7291,,17.97,43.0,0.17,29.0,2.47
2021.0,TO,1720655.0,55.29,82.6406,100.0,64.39,64.0,3.88,53.0,9.43
2021.0,MA,2104503.0,46.28,72.0032,,34.37,70.0,0.0,45.0,82.96
2021.0,MA,2105807.0,38.82,52.5031,,27.14,15.0,0.02,54.0,4.72
2021.0,MA,2111805.0,42.21,39.4318,100.0,37.84,53.0,5.19,57.0,5.64
2021.0,PI,2202109.0,22.42,45.1618,0.0,37.5,37.0,1.92,54.0,13.7
2021.0,PI,2202703.0,42.48,53.3417,100.0,37.45,25.0,0.29,71.0,3.68
2021.0,PI,2206001.0,34.92,88.336,,58.04,18.0,3.59,70.0,22.61
2021.0,PI,2206696.0,12.76,32.8619,,22.76,5.0,0.01,30.0,5.55
2021.0,PI,2209153.0,48.57,59.5721,100.0,47.29,65.0,0.1,65.0,12.7
2021.0,PI,2209757.0,23.14,46.7346,,49.4,8.0,0.27,51.0,16.74
2021.0,CE,2303808.0,53.18,81.5426,,42.29,77.0,6.41,65.0,12.04
2021.0,CE,2310209.0,63.72,95.8589,100.0,75.66,89.0,13.27,68.0,8.68
2021.0,CE,2310258.0,57.6,90.1019,100.0,58.64,84.0,5.86,69.0,6.96
2021.0,CE,2313708.0,55.26,89.4152,100.0,39.62,67.0,7.69,82.0,16.6
2021.0,RN,2407104.0,58.37,88.7837,100.0,60.43,75.0,11.29,71.0,6.83
2021.0,RN,2409902.0,48.26,83.9262,,46.58,19.0,8.22,30.0,5.0
2021.0,RN,2410256.0,22.07,58.532,0.0,40.43,22.0,1.73,22.0,11.67
2021.0,RN,2410504.0,52.47,91.5273,,58.19,15.0,8.51,34.0,9.97
2021.0,PB,2503209.0,68.51,100.0,,82.53,88.0,22.3,78.0,12.52
2021.0,PB,2505501.0,51.4,90.5897,100.0,60.78,23.0,2.51,14.0,13.35
2021.0,PB,2508208.0,30.61,98.475,,43.79,13.0,0.09,58.0,9.94
2021.0,PB,2511202.0,45.42,76.3573,100.0,28.16,52.0,0.97,57.0,2.7
2021.0,PB,2511509.0,48.15,98.1084,100.0,39.55,18.0,2.33,27.0,6.41
2021.0,PB,2512002.0,49.15,81.8881,100.0,40.59,46.0,79.46,25.0,6.82
2021.0,PB,2515104.0,55.74,96.9385,100.0,50.32,69.0,7.63,64.0,2.18
2021.0,PE,2602001.0,44.17,59.7506,,34.0,84.0,1.92,27.0,42.03
2021.0,PE,2602407.0,24.43,70.2626,0.0,34.67,10.0,1.64,71.0,5.72
2021.0,PE,2603926.0,37.72,22.159,100.0,20.92,73.0,4.15,59.0,50.72
2021.0,PE,2605301.0,43.9,56.8853,,41.3,65.0,4.15,11.0,8.1
2021.0,PE,2608255.0,26.11,97.5348,,24.17,53.0,1.54,14.0,4.45
2021.0,PE,2608305.0,56.96,93.6071,,77.87,67.0,5.31,9.0,5.14
2021.0,PE,2615102.0,27.39,85.0657,0.0,36.29,16.0,0.59,52.0,14.22
2021.0,AL,2703403.0,49.96,80.8563,100.0,40.03,44.0,0.1,78.0,9.91
2021.0,SE,2806602.0,53.18,94.3082,100.0,49.98,79.0,7.38,16.0,4.21
2021.0,BA,2900108.0,42.41,51.4294,100.0,32.9,59.0,3.16,29.0,11.84
2021.0,BA,2911907.0,49.96,74.9377,,51.34,71.0,7.62,15.0,6.44
2021.0,BA,2914703.0,58.79,80.3338,,73.35,81.0,12.95,56.0,3.97
2021.0,BA,2915908.0,32.98,58.9417,0.0,88.99,11.0,0.45,62.0,11.99
2021.0,BA,2917359.0,45.9,57.549,,41.46,27.0,0.28,89.0,9.43
2021.0,BA,2920700.0,49.81,40.5306,,72.29,51.0,3.58,75.0,7.46
2021.0,BA,2921500.0,36.58,18.8649,100.0,21.98,71.0,2.7,61.0,5.75
2021.0,BA,2922854.0,45.46,73.8972,,37.11,41.0,60.32,42.0,5.63
2021.0,BA,2925105.0,56.83,80.4524,100.0,62.35,91.0,1.95,85.0,2.74
2021.0,BA,2926707.0,15.97,31.8206,,30.54,17.0,3.96,45.0,2.0
2021.0,BA,2927903.0,54.81,93.9294,,52.93,61.0,7.38,51.0,4.86
2021.0,BA,2929206.0,59.88,96.312,100.0,62.05,89.0,2.51,85.0,6.32
2021.0,BA,2933455.0,42.86,52.6856,100.0,42.79,30.0,0.05,57.0,4.24
2021.0,MG,3103504.0,67.75,95.3429,,87.13,92.0,19.19,75.0,10.42
2021.0,MG,3103801.0,39.56,85.8839,,72.03,58.0,20.17,27.0,18.12
2021.0,MG,3104007.0,66.79,98.476,,87.09,90.0,23.44,34.0,12.33
2021.0,MG,3117207.0,48.1,68.1214,,44.7,5.0,11.15,54.0,18.27
2021.0,MG,3118106.0,50.63,60.3129,,53.02,55.0,11.07,48.0,15.28
2021.0,MG,3120706.0,47.87,94.4342,0.0,88.74,74.0,13.05,58.0,35.2
2021.0,MG,3126752.0,25.47,52.6168,,43.7,51.0,5.95,36.0,14.58
2021.0,MG,3152501.0,68.54,97.1566,,86.66,73.0,22.18,89.0,12.33
2021.0,MG,3158953.0,63.69,96.6076,,68.27,84.0,19.04,74.0,9.27
2021.0,MG,3160504.0,60.88,72.2368,,72.78,66.0,8.13,60.0,43.91
2021.0,MG,3170909.0,47.58,60.9597,100.0,55.65,64.0,2.23,31.0,4.0
2021.0,ES,3203502.0,32.86,87.9529,0.0,64.38,20.0,7.02,35.0,49.06
2021.0,ES,3204104.0,53.13,89.9179,100.0,55.24,14.0,3.71,76.0,9.31
2021.0,RJ,3304508.0,55.23,76.5438,,55.43,81.0,6.86,57.0,16.4
2021.0,SP,3503406.0,60.97,89.4903,,67.99,75.0,23.41,33.0,14.83
2021.0,SP,3504305.0,58.39,87.7895,100.0,60.74,46.0,14.73,25.0,37.61
2021.0,SP,3508603.0,64.44,95.7305,,67.34,85.0,20.95,85.0,9.12
2021.0,SP,3509452.0,60.76,98.6097,,69.79,36.0,18.52,47.0,16.89
2021.0,SP,3511201.0,68.4,99.4897,,88.56,90.0,5.39,81.0,26.01
2021.0,SP,3515350.0,51.54,72.7608,,51.24,42.0,8.07,72.0,8.31
2021.0,SP,3518701.0,70.14,99.5472,,86.38,92.0,28.21,76.0,10.76
2021.0,SP,3521804.0,54.28,89.9449,,58.59,28.0,15.34,38.0,7.44
2021.0,SP,3527009.0,59.09,99.5947,,65.8,57.0,3.27,53.0,18.8
2021.0,SP,3527207.0,65.9,98.6801,,69.84,90.0,24.5,84.0,5.74
2021.0,SP,3529906.0,65.06,75.5631,,87.71,80.0,13.33,63.0,34.25
2021.0,SP,3532157.0,57.29,92.849,,67.05,19.0,6.7,71.0,15.99
2021.0,SP,3533304.0,53.52,97.9307,100.0,56.07,33.0,1.33,27.0,18.28
2021.0,SP,3534104.0,61.36,97.5196,100.0,68.43,42.0,25.36,49.0,11.74
2021.0,SP,3536901.0,60.6,94.2091,,79.55,28.0,7.14,39.0,31.24
2021.0,SP,3538501.0,59.18,95.4962,100.0,58.35,85.0,21.1,33.0,5.71
2021.0,SP,3539400.0,61.96,97.6108,100.0,76.25,43.0,16.77,49.0,16.65
2021.0,SP,3548054.0,58.46,88.8874,100.0,72.79,37.0,2.26,63.0,24.07
2021.0,SP,3548708.0,68.13,99.9505,100.0,86.51,92.0,22.89,63.0,8.13
2021.0,SP,3552908.0,54.5,90.873,,60.46,27.0,2.77,64.0,12.1
2021.0,SP,3553658.0,40.64,99.5221,,68.06,74.0,0.4,25.0,44.47
2021.0,SP,3554607.0,56.37,80.3743,,63.15,15.0,18.95,61.0,19.42
2021.0,PR,4104204.0,64.39,93.7062,100.0,69.27,74.0,56.95,93.0,40.8
2021.0,PR,4108205.0,60.44,84.5738,,75.73,69.0,10.33,66.0,12.15
2021.0,PR,4108304.0,70.48,99.7322,,86.15,74.0,29.18,93.0,12.05
2021.0,PR,4108908.0,58.49,90.8597,,65.97,59.0,4.32,77.0,11.62
2021.0,PR,4111258.0,54.11,89.0776,,43.44,38.0,16.05,79.0,5.23
2021.0,PR,4119608.0,57.0,64.9807,100.0,80.06,62.0,5.54,77.0,10.39
2021.0,PR,4121208.0,55.01,69.9055,,46.32,80.0,19.68,77.0,9.28
2021.0,PR,4123204.0,59.88,95.7901,100.0,63.78,67.0,4.42,76.0,15.8
2021.0,SC,4200200.0,62.95,87.734,,76.34,72.0,14.56,72.0,16.12
2021.0,SC,4202800.0,61.27,90.6499,100.0,75.91,48.0,19.33,71.0,4.5
2021.0,SC,4204459.0,48.05,59.3099,100.0,36.39,50.0,0.43,68.0,30.12
2021.0,SC,4210209.0,46.04,41.7007,100.0,32.75,68.0,11.06,77.0,14.83
2021.0,SC,4211652.0,53.82,61.3662,100.0,59.9,32.0,8.88,69.0,32.59
2021.0,SC,4213500.0,69.74,99.3909,,85.99,63.0,34.02,70.0,16.02
2021.0,SC,4217402.0,57.55,85.9989,,59.68,86.0,22.07,28.0,4.55
2021.0,SC,4217550.0,58.95,79.477,,64.01,64.0,19.84,43.0,23.73
2021.0,SC,4219002.0,56.22,87.5747,,55.89,56.0,12.44,68.0,7.2
2021.0,RS,4305009.0,35.92,76.4597,0.0,64.13,66.0,1.6,82.0,11.91
2021.0,RS,4308656.0,22.55,38.1185,0.0,32.6,58.0,8.12,62.0,9.01
2021.0,RS,4309126.0,45.94,56.0414,,27.42,45.0,9.88,56.0,25.25
2021.0,RS,4311759.0,55.71,77.6444,100.0,55.61,50.0,12.95,77.0,14.05
2021.0,RS,4312351.0,54.41,78.5863,,76.54,5.0,2.85,56.0,17.97
2021.0,RS,4312427.0,63.58,73.5659,100.0,88.46,62.0,9.46,57.0,40.94
2021.0,RS,4313334.0,29.26,65.4422,,54.55,27.0,3.51,66.0,11.71
2021.0,RS,4315206.0,44.38,52.2003,,36.44,36.0,7.82,68.0,6.66
2021.0,RS,4320321.0,55.48,91.4604,100.0,59.2,10.0,9.57,64.0,18.62
2021.0,RS,4322103.0,55.76,90.8437,100.0,60.5,19.0,6.42,78.0,13.74
2021.0,RS,4322202.0,53.97,84.2248,,54.98,35.0,13.21,67.0,4.25
2021.0,MS,5000203.0,60.7,73.1126,,86.41,68.0,10.65,78.0,8.02
2021.0,MS,5004700.0,61.21,88.3049,100.0,83.68,56.0,4.43,80.0,9.94
2021.0,MS,5006606.0,59.33,85.5611,100.0,70.18,72.0,6.44,73.0,11.59
2021.0,MT,5101902.0,42.67,48.323,,42.31,28.0,7.03,48.0,3.75
2021.0,MT,5105259.0,66.73,93.5676,,85.74,66.0,18.94,97.0,8.48
2021.0,GO,5202809.0,53.7,89.4105,,50.38,45.0,1.48,53.0,21.41
2021.0,GO,5205703.0,28.16,67.3224,,38.07,45.0,18.36,30.0,11.4
2021.0,GO,5207253.0,49.57,67.212,100.0,51.58,45.0,11.63,34.0,10.75
2021.0,GO,5210307.0,51.5,77.4505,,54.2,27.0,1.48,62.0,18.54
2021.0,GO,5219001.0,40.94,85.5933,,85.03,76.0,18.59,13.0,10.1
2021.0,GO,5219803.0,40.51,53.4813,100.0,32.35,9.0,0.88,63.0,5.79
2021.0,GO,5221502.0,54.25,86.762,100.0,68.35,17.0,7.76,42.0,11.36
2024.0,AM,1302306.0,18.66,63.6474,,34.0,18.0,6.59,12.0,7.23
2024.0,TO,1705607.0,30.94,70.7366,,55.12,1.0,39.5,35.0,25.28
2024.0,TO,1716604.0,42.07,50.8841,100.0,39.59,40.0,18.46,66.0,15.89
2024.0,MA,2101004.0,47.08,68.8297,,36.15,48.0,15.53,52.0,13.11
2024.0,MA,2104073.0,31.09,33.783,,48.86,22.0,4.98,54.0,12.14
2024.0,MA,2106508.0,43.42,74.7471,50.0,35.89,47.0,7.17,73.0,11.1
2024.0,MA,2108801.0,42.86,69.392,,31.57,46.0,1.08,59.0,8.28
2024.0,MA,2110658.0,45.28,72.7999,,43.69,1.0,6.67,66.0,18.26
2024.0,PI,2200103.0,57.74,93.1352,,46.92,28.0,18.76,23.0,19.91
2024.0,PI,2200202.0,64.84,98.4943,100.0,56.26,46.0,24.32,66.0,11.09
2024.0,PI,2201150.0,28.75,64.3168,0.0,43.42,45.0,54.06,41.0,32.52
2024.0,PI,2202539.0,27.83,23.8418,,21.44,48.0,6.99,60.0,17.38
2024.0,CE,2301257.0,58.57,85.0857,100.0,35.52,45.0,40.53,58.0,21.77
2024.0,CE,2301406.0,47.13,78.212,,62.15,39.0,14.16,73.0,34.91
2024.0,CE,2305332.0,44.84,86.2757,,50.82,36.0,0.08,77.0,45.91
2024.0,CE,2312106.0,50.99,76.9628,100.0,41.7,47.0,2.14,43.0,17.25
2024.0,CE,2314003.0,63.08,86.1224,100.0,43.49,64.0,36.0,61.0,22.07
2024.0,RN,2403509.0,45.76,89.9834,50.0,27.73,20.0,0.48,56.0,71.2
2024.0,RN,2405108.0,41.48,78.9236,,52.33,54.0,35.79,41.0,29.64
2024.0,RN,2406007.0,41.86,87.8843,,35.45,30.0,39.82,22.0,16.77
2024.0,RN,2410306.0,35.3,82.2091,0.0,24.44,29.0,11.37,38.0,17.94
2024.0,RN,2411700.0,40.94,79.8616,0.0,40.82,14.0,0.13,74.0,51.39
2024.0,RN,2412500.0,47.31,96.3413,0.0,47.15,70.0,41.29,18.0,18.5
2024.0,PB,2502607.0,39.92,84.5008,0.0,49.47,49.0,17.5,12.0,26.12
2024.0,PB,2505204.0,61.62,98.0065,100.0,53.68,47.0,6.56,27.0,29.01
2024.0,PB,2506905.0,60.64,98.216,,55.9,55.0,20.55,27.0,14.82
2024.0,PB,2507507.0,78.44,100.0,100.0,76.07,69.0,66.37,70.0,31.11
2024.0,PB,2512507.0,61.88,88.2777,100.0,60.84,50.0,14.22,82.0,20.91
2024.0,PB,2513943.0,39.44,71.5316,,33.81,21.0,0.0,62.0,74.74
2024.0,PE,2602100.0,36.74,74.8202,0.0,42.98,45.0,12.15,75.0,14.07
2024.0,PE,2607307.0,35.39,79.0741,,51.56,54.0,7.83,49.0,11.44
2024.0,PE,2609204.0,45.95,85.7736,50.0,34.92,32.0,4.61,51.0,21.2
2024.0,AL,2703601.0,73.44,90.1183,100.0,75.61,60.0,31.53,44.0,74.13
2024.0,AL,2704104.0,48.12,95.4823,,40.2,62.0,0.13,23.0,7.97
2024.0,SE,2803302.0,41.23,80.1271,50.0,54.59,13.0,10.97,15.0,18.21
2024.0,SE,2805406.0,40.4,69.5364,50.0,49.21,13.0,2.58,66.0,12.96
2024.0,SE,2806305.0,42.4,64.2506,,15.46,15.0,2.08,41.0,10.74
2024.0,BA,2905602.0,54.03,88.5785,100.0,57.74,62.0,19.81,16.0,15.38
2024.0,BA,2916500.0,36.32,62.89,50.0,34.28,20.0,2.81,68.0,18.04
2024.0,MG,3100609.0,50.92,56.3849,,49.43,35.0,35.33,75.0,19.93
2024.0,MG,3107703.0,71.5,92.9918,100.0,59.21,66.0,35.76,54.0,51.95
2024.0,MG,3109204.0,52.97,79.5504,100.0,58.04,23.0,23.97,65.0,27.09
2024.0,MG,3114006.0,52.94,85.5626,,53.41,18.0,61.62,62.0,13.3
2024.0,MG,3119708.0,51.4,84.4583,0.0,56.93,22.0,48.87,19.0,69.72
2024.0,MG,3120607.0,44.89,80.3307,0.0,60.2,57.0,20.15,36.0,26.63
2024.0,MG,3120706.0,65.03,96.3674,0.0,79.1,46.0,60.39,43.0,96.95
2024.0,MG,3129608.0,40.15,87.4764,0.0,63.87,22.0,13.19,22.0,47.97
2024.0,MG,3130705.0,65.67,85.4435,,46.63,59.0,19.22,33.0,87.18
2024.0,MG,3135704.0,51.14,67.3112,50.0,49.78,21.0,43.58,50.0,49.2
2024.0,MG,3141603.0,45.88,76.7957,,46.88,43.0,16.83,67.0,14.14
2024.0,MG,3143807.0,63.35,81.9582,100.0,50.43,10.0,57.5,71.0,25.46
2024.0,MG,3154408.0,73.94,92.847,,74.44,27.0,40.99,74.0,64.64
2024.0,MG,3155009.0,75.86,87.6157,,66.69,45.0,78.87,36.0,59.01
2024.0,MG,3162104.0,65.43,97.4957,,66.69,21.0,66.89,28.0,21.94
2024.0,MG,3164431.0,41.97,72.8345,,54.34,51.0,12.5,39.0,46.6
2024.0,ES,3204500.0,46.62,36.3015,100.0,27.36,33.0,8.91,50.0,54.56
2024.0,ES,3204906.0,64.26,90.965,100.0,63.38,20.0,61.64,83.0,32.99
2024.0,ES,3204955.0,60.85,76.2729,100.0,60.42,9.0,23.18,34.0,44.36
2024.0,RJ,3301306.0,72.33,98.0815,,67.83,61.0,50.06,77.0,25.74
2024.0,SP,3510401.0,75.45,98.8746,100.0,61.98,44.0,83.37,72.0,47.76
2024.0,SP,3515152.0,72.87,99.2335,,70.79,51.0,62.29,59.0,71.44
2024.0,SP,3515186.0,68.91,95.3976,100.0,63.21,52.0,75.03,76.0,18.44
2024.0,SP,3515301.0,61.67,90.757,,76.63,51.0,24.28,39.0,54.57
2024.0,SP,3519105.0,60.16,96.2294,,64.2,37.0,43.66,61.0,32.92
2024.0,SP,3528809.0,65.91,91.576,100.0,63.82,29.0,25.81,72.0,31.19
2024.0,SP,3534104.0,64.7,97.0936,100.0,60.55,34.0,37.94,53.0,55.15
2024.0,SP,3539301.0,77.64,98.0682,,68.08,52.0,92.76,82.0,23.19
2024.0,SP,3541604.0,72.36,93.8358,100.0,60.41,56.0,85.14,79.0,22.23
2024.0,SP,3542800.0,28.76,48.3068,0.0,33.04,25.0,19.98,61.0,47.38
2024.0,SP,3544004.0,66.24,99.6813,100.0,52.55,53.0,19.74,84.0,15.5
2024.0,SP,3546900.0,70.5,98.9657,100.0,57.87,49.0,58.31,20.0,41.78
2024.0,SP,3554805.0,70.46,99.8393,100.0,42.35,58.0,59.42,72.0,20.72
2024.0,PR,4101051.0,55.92,96.2279,,54.1,40.0,55.14,47.0,50.59
2024.0,PR,4107009.0,51.61,72.2319,,34.06,64.0,24.36,71.0,14.49
2024.0,PR,4107546.0,48.42,43.7085,50.0,59.84,19.0,30.73,61.0,40.98
2024.0,PR,4112207.0,67.14,94.9664,,66.02,17.0,4.5,42.0,77.12
2024.0,PR,4118600.0,72.1,85.2164,,48.07,61.0,45.69,59.0,69.23
